Time,Time Code,Country Name,Country Code,"Electricity production from renewable sources, excluding hydroelectric (kWh) [EG.ELC.RNWX.KH]",Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]","Access to electricity, urban (% of urban population) [EG.ELC.ACCS.UR.ZS]",Electricity production from coal sources (% of total) [EG.ELC.COAL.ZS],Electricity production from hydroelectric sources (% of total) [EG.ELC.HYRO.ZS],Electricity production from natural gas sources (% of total) [EG.ELC.NGAS.ZS],Electricity production from nuclear sources (% of total) [EG.ELC.NUCL.ZS],Electricity production from oil sources (% of total) [EG.ELC.PETR.ZS],"Electricity production from oil, gas and coal sources (% of total) [EG.ELC.FOSL.ZS]","Electricity production from renewable sources, excluding hydroelectric (% of total) [EG.ELC.RNWX.ZS]",Renewable electricity output (% of total electricity output) [EG.ELC.RNEW.ZS],Time required to get electricity (days) [IC.ELC.TIME]
2001,YR2001,Israel,ISR,10000000,100,100,99.9248504638672,74.9220723077973,0.0227526108620964,0.0295783941207254,0,24.7457395736161,99.6973902755341,0.0227526108620964,0.0455052217241929,..
2001,YR2001,Italy,ITA,7537000000,100,100,99.9254608154297,13.5254915518548,17.2166358948708,38.3193450388754,0,27.587221490728,79.4320580814582,2.77203616115104,19.9886720560218,..
2001,YR2001,Jamaica,JAM,170000000,87.708112,82.2655985710283,92.721311,0,0.901442307692308,0,0,96.5444711538462,96.5444711538462,2.55408653846154,3.45552884615385,..
2001,YR2001,Japan,JPN,13811000000,100,100,99.9256057739258,23.3847802106528,7.67652861433134,23.6256516407441,29.8506989097791,12.0094146105647,59.0198464619617,1.28890946183294,8.96543807616427,..
2001,YR2001,Jordan,JOR,8000000,98.7697372436523,95.9127631817077,99.5623092651367,0,0.569611869121738,10.1867797059213,0,89.137634123725,99.3244138296463,0.105974301231951,0.675586170353689,..
2001,YR2001,Kazakhstan,KAZ,0,99.1795883178711,98.6536117574014,99.5899963378906,70.8813338726982,14.2128497810296,10.6776650192588,0,4.19121656084563,85.7502154528026,0,14.2128497810296,..
2001,YR2001,Kenya,KEN,603000000,17.5303230285645,8.88021584078834,51.6200103759766,0,53.2343819229065,0,0,33.4071776694728,33.4071776694728,13.3584404076207,66.5928223305272,..
2001,YR2001,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,"Korea, Dem. People’s Rep.",PRK,0,..,..,..,42.5148514851485,52.4752475247525,0,0,5.00990099009901,47.5247524752475,0,52.4752475247525,..
2001,YR2001,"Korea, Rep.",KOR,107000000,100,100,99.9391632080078,39.926310988332,1.34277035747905,10.8738196980627,36.272914597735,11.5424552868146,62.3425859732093,0.0346124857263932,1.37738284320544,..
2001,YR2001,Kosovo,XKX,0,..,..,..,97.9679144385027,1.3903743315508,0,0,0.641711229946524,98.6096256684492,0,1.3903743315508,..
2001,YR2001,Kuwait,KWT,0,100,100,99.9248504638672,0,0,30.7093501268259,0,69.2906498731741,100,0,0,..
2001,YR2001,Kyrgyz Republic,KGZ,0,99.7673950195313,99.7630792027382,99.7753067016602,4.52915782541889,85.9076607887612,9.56318138581986,0,0,14.0923392112388,0,85.9076607887612,..
2001,YR2001,Lao PDR,LAO,..,45.9060325622559,30.9618144501478,95.9564666748047,..,..,..,..,..,..,..,90.7550491299177,..
2001,YR2001,Latvia,LVA,6000000,100,100,99.9254608154297,0,66.1915887850467,30.4672897196262,0,2.2196261682243,32.6869158878505,0.14018691588785,66.3317757009346,..
2001,YR2001,Lebanon,LBN,0,..,..,..,0,3.30324372582085,0,0,96.6967562741792,96.6967562741792,0,3.30324372582085,..
2001,YR2001,Lesotho,LSO,..,1.4139130115509,..,18.6397876739502,..,..,..,..,..,..,..,100,..
2001,YR2001,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,Libya,LBY,0,97.0607604980469,88.0042784178294,99.8425064086914,0,0,22.0470486003352,0,77.9529513996648,100,0,0,..
2001,YR2001,Liechtenstein,LIE,..,100,100,99.9254608154297,..,..,..,..,..,..,..,0,..
2001,YR2001,Lithuania,LTU,2000000,100,100,99.9254608154297,0,2.26987884695725,13.1179501462192,79.1115443531542,4.53279487536555,17.6507450215847,0.0139256370978972,2.28380448405515,..
2001,YR2001,Luxembourg,LUX,50000000,100,100,99.9254608154297,0,13.6101499423299,76.8166089965398,0,0,76.8166089965398,5.76701268742791,19.3771626297578,..
2001,YR2001,"Macao SAR, China",MAC,..,100,100,99.9180145263672,..,..,..,..,..,..,..,0,..
2001,YR2001,Madagascar,MDG,..,14.8,4.50706247229671,42.08487,..,..,..,..,..,..,..,59.6193643817127,..
2001,YR2001,Malawi,MWI,..,5.11016511917114,1.21671320152753,27.7063903808594,..,..,..,..,..,..,..,85.956493921945,..
2001,YR2001,Malaysia,MYS,1000000,..,..,..,12.4852287434584,9.92769118226324,71.4211355579315,0,6.16453773000957,90.0709020313995,0.00140678633729109,9.92909796860053,..
2001,YR2001,Maldives,MDV,..,87.5333404541016,82.9841626830985,98.7476348876953,..,..,..,..,..,..,..,0,..
2001,YR2001,Mali,MLI,..,10.8,0.0595685820367372,37,..,..,..,..,..,..,..,38.9189189189189,..
2001,YR2001,Malta,MLT,0,100,100,99.9254608154297,0,0,0,0,100,100,0,0,..
2001,YR2001,Marshall Islands,MHL,..,70.0790710449219,26.7639698237678,89.4479293823242,..,..,..,..,..,..,..,0,..
2001,YR2001,Mauritania,MRT,..,22.2,4.90004629738474,49.7,..,..,..,..,..,..,..,0,..
2001,YR2001,Mauritius,MUS,478000000,99.4514770507813,99.3936381076939,99.529541015625,24.3328100470958,3.71533228676086,0,0,46.9387755102041,71.2715855572998,25.0130821559393,28.7284144427002,..
2001,YR2001,Mexico,MEX,8102000000,97.1879043579102,91.0165008923379,99.240104675293,10.7940632184982,13.3194384731854,26.020150662654,4.07779875507038,42.0023552722583,78.8165691534105,3.78619361833374,17.1056320915192,..
2001,YR2001,"Micronesia, Fed. Sts.",FSM,..,48.4435157775879,41.5568291954931,72.3969955444336,..,..,..,..,..,..,..,0.221975582685905,..
2001,YR2001,Moldova,MDA,0,..,..,..,1.98631280253714,6.29277249207144,91.1700884660324,0,0.550826239359039,93.7072275079286,0,6.29277249207144,..
2001,YR2001,Monaco,MCO,..,100,100,99.9254608154297,..,..,..,..,..,..,..,0,..
2001,YR2001,Mongolia,MNG,0,71.7931823730469,36.1095389560209,97.3984527587891,96.7517401392111,0,0,0,3.24825986078886,100,0,0,..
2001,YR2001,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,Morocco,MAR,206000000,71.6749649047852,46.6073272139136,93.3212738037109,77.356107935664,5.78891399707564,0,0,15.4858434135318,92.8419513491958,1.36913465372857,7.1580486508042,..
2001,YR2001,Mozambique,MOZ,0,5.7,..,20.1,0,99.6297854438368,0.016827934371056,0,0.353386621792175,0.370214556163231,0,99.6297854438368,..
2001,YR2001,Myanmar,MMR,0,..,..,..,0,38.8568991256131,49.7973981659202,0,11.3457027084666,61.1431008743869,0,38.8568991256131,..
2001,YR2001,Namibia,NAM,0,36.0293388366699,18.8252005249428,71.1205596923828,0,100,0,0,0,0,0,100,..
2001,YR2001,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,Nepal,NPL,0,24.6,14.6972454557365,85.7,0,99.0358864488484,0,0,0.96411355115158,0.96411355115158,0,99.0358864488484,..
2001,YR2001,Netherlands,NLD,3185000000,100,100,99.9254608154297,30.4506582108196,0.124915921975593,57.4090088935866,4.24500603226461,2.82502162006342,90.6846887244696,3.40048898711337,3.52540490908897,..
2001,YR2001,New Caledonia,NCL,..,100,100,99.930419921875,..,..,..,..,..,..,..,21.631000578369,..
2001,YR2001,New Zealand,NZL,3471000000,100,100,99.9225692749023,5.35479632063075,54.7836854341454,30.9612857576064,0,0,36.3160820782371,8.77135348226019,63.5550389164055,..
2001,YR2001,Nicaragua,NIC,302000000,72.22158,47.8595118819204,91.886024,0,7.81746031746032,0,0,80.1984126984127,80.1984126984127,11.984126984127,19.8015873015873,..
2001,YR2001,Niger,NER,0,8.43174839019775,2.08262058372052,41.1301460266113,74.4444444444444,0,0,0,25.5555555555556,100,0,0,..
2001,YR2001,Nigeria,NGA,0,43.7422409057617,21.4920928949356,83.8716049194336,0,38.2162721510801,61.7837278489199,0,0,61.7837278489199,0,38.2162721510801,..
2001,YR2001,North Macedonia,MKD,0,..,..,..,87.5196479094624,9.83967305878654,0.0157183275699466,0,2.62496070418108,90.1603269412135,0,9.83967305878654,..
2001,YR2001,Northern Mariana Islands,MNP,..,100,100,99.8639068603516,..,..,..,..,..,..,..,0,..
2001,YR2001,Norway,NOR,282000000,100,100,99.9254608154297,0.0783007904258739,99.2878749165479,0.196988304334567,0,0.00741796961929331,0.282707064379734,0.232429714737857,99.5203046312857,..
2001,YR2001,Oman,OMN,0,100,100,99.9217910766602,0,0,82.335421587758,0,17.664578412242,100,0,0,..
2001,YR2001,Pakistan,PAK,0,70.4313812255859,58.6858952299937,94.0851898193359,0.393483363247273,26.1507662570758,34.3158912053017,3.16305398315615,35.9768051912191,70.6861797597681,0,26.1507662570758,..
2001,YR2001,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,Panama,PAN,23000000,81.9194946289063,56.5845628940045,97.1224060058594,0,48.7704918032787,0,0,50.7806401249024,50.7806401249024,0.448868071818891,49.2193598750976,..
2001,YR2001,Papua New Guinea,PNG,..,10.7800149917603,2.74642495398919,63.6900291442871,..,..,..,..,..,..,..,34.6483066617045,..
2001,YR2001,Paraguay,PRY,0,91.04207,82.2929802845102,97.925846,0,100,0,0,0,0,0,100,..
2001,YR2001,Peru,PER,164000000,72.113111,16.0957509870756,92.363804,1.49196265280585,84.7338531138704,4.20637212436231,0,8.7785157377996,14.4768505149678,0.789296371161806,85.5231494850322,..
2001,YR2001,Philippines,PHL,10442000000,75.868034362793,63.7682543440914,90.0435638427734,39.9341126461212,15.0988310308183,1.80233793836344,0,20.971307120085,62.7077577045696,22.1934112646121,37.2922422954304,..
2001,YR2001,Poland,POL,458000000,100,100,99.9254608154297,95.3980281239346,1.61771766130211,0.944886272708929,0,1.66851051690428,98.0114249135478,0.318672984462953,1.93639064576506,..
2001,YR2001,Portugal,PRT,1707000000,100,100,99.9254608154297,29.5052850459193,30.3976780453994,15.6212094957546,0,20.2261306532663,65.3526251949402,3.69736614105008,34.0950441864495,..
2001,YR2001,Puerto Rico,PRI,..,100,100,99.997932434082,..,..,..,..,..,..,..,0.941619585687382,..
2001,YR2001,Qatar,QAT,0,100,100,99.9248504638672,0,0,100,0,0,100,0,0,..
2001,YR2001,Romania,ROU,0,100,100,99.917236328125,37.1644451045186,27.7039319793562,14.9871904355252,10.1102736420005,10.0341588385995,62.1857943786433,0,27.7039319793562,..
2001,YR2001,Russian Federation,RUS,117000000,100,100,99.837890625,18.8821285165399,19.5538678987511,42.3625346186412,15.397494526797,3.37241505712708,64.6170781923082,0.0131559269699876,19.5670238257211,..
2001,YR2001,Rwanda,RWA,..,5.64424753189087,..,36.3511390686035,..,..,..,..,..,..,..,97.7978989934508,..
2001,YR2001,Samoa,WSM,..,88.6949462890625,86.0609595381362,97.99658203125,..,..,..,..,..,..,..,44.4949954504095,..
2001,YR2001,San Marino,SMR,..,100,100,99.9254608154297,..,..,..,..,..,..,..,0,..
2001,YR2001,Sao Tome and Principe,STP,..,52.2065086364746,37.6623176224556,64.4094161987305,..,..,..,..,..,..,..,18.1818181818182,..
2001,YR2001,Saudi Arabia,SAU,0,100,100,99.9980316162109,0,0,52.4698331001773,0,28.6355509339956,81.1053840341729,0,0,..
2001,YR2001,Senegal,SEN,62000000,38.8632926940918,15.2518564130446,73.6035690307617,0,0,0,0,91.4904862579281,91.4904862579281,3.276955602537,3.276955602537,..
2001,YR2001,Serbia,SRB,0,..,..,..,62.22317107885,35.4397950469684,1.42328494164532,0,0.913748932536294,64.5602049530316,0,35.4397950469684,..
2001,YR2001,Seychelles,SYC,..,94.4061737060547,88.6657879349,100,..,..,..,..,..,..,..,0,..
2001,YR2001,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,10.958904109589,..
2001,YR2001,Singapore,SGP,473000000,100,100,99.9256057739258,0,0,28.0999728006286,0,69.0410710508024,97.141043851431,1.42947807428451,1.42947807428451,..
2001,YR2001,Sint Maarten (Dutch part),SXM,..,100,..,99.2872848510742,..,..,..,..,..,..,..,0,..
2001,YR2001,Slovak Republic,SVK,154000000,100,100,99.9254608154297,19.641511803114,15.4664741336012,8.47250125565043,53.6884731290809,2.16599698643898,30.2800100452034,0.483425414364641,15.9498995479658,..
2001,YR2001,Slovenia,SVN,72000000,100,100,99.9254608154297,34.0038711461358,26.2408405917323,2.04617724319093,36.3403843495092,0.871007880547491,36.9210562698742,0.49771878888428,26.7385593806166,..
2001,YR2001,Solomon Islands,SLB,..,7.65327215194702,..,59.4112854003906,..,..,..,..,..,..,..,0,..
2001,YR2001,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,South Africa,ZAF,307000000,70.2,48.4954115183745,86.3293762207031,93.7470277125276,0.953533839642989,0,5.14908273407214,0.00288221815509216,93.7499099306826,0.147473495602215,1.1010073352452,..
2001,YR2001,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,Spain,ESP,8414000000,100,100,99.9254608154297,30.7782740585325,17.5434531701185,10.0220108380852,27.3346290980705,10.5686347702592,51.3689196668769,3.61012069490747,21.1535738650259,..
2001,YR2001,Sri Lanka,LKA,11000000,63.6,58.7182645942237,85.3,0,45.8486948827607,0,0,53.9890871552868,53.9890871552868,0.162217961952514,46.0109128447132,..
2001,YR2001,St. Kitts and Nevis,KNA,..,93.53,90.9360624632542,98.8936233520508,..,..,..,..,..,..,..,0,..
2001,YR2001,St. Lucia,LCA,..,89.9,87.6271839751748,95.9,..,..,..,..,..,..,..,0,..
2001,YR2001,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,St. Vincent and the Grenadines,VCT,..,82.41,78.846658496732,86.67,..,..,..,..,..,..,..,18.7246963562753,..
2001,YR2001,Sudan,SDN,0,33.336296081543,17.3432688438417,66.4800109863281,0,44.6478873239437,0,0,55.3521126760563,55.3521126760563,0,44.6478873239437,..
2001,YR2001,Suriname,SUR,0,95.4837188720703,91.0857499874757,97.6975479125977,0,86.6396761133603,0,0,13.3603238866397,13.3603238866397,0,86.6396761133603,..
2001,YR2001,Sweden,SWE,4261000000,100,100,99.9254608154297,1.97964045917262,48.9247810885238,0.223398001175779,44.6232866115907,1.42949967511371,3.63253813546211,2.63683901110802,51.5616200996318,..
2001,YR2001,Switzerland,CHE,899000000,100,100,99.9254608154297,0,58.1327929297194,1.19057671198176,37.7311492020603,0.346196065186186,1.53677277716795,1.26516366911537,59.3979565988348,..
2001,YR2001,Syrian Arab Republic,SYR,0,..,..,..,0,12.7657981431566,41.3671758011381,0,45.8670260557053,87.2342018568434,0,12.7657981431566,..
2001,YR2001,Tajikistan,TJK,0,98.6737518310547,98.2939378385793,99.7270355224609,0,98.7762480878876,1.22375191211236,0,0,1.22375191211236,0,98.7762480878876,..
2001,YR2001,Tanzania,TZA,0,10.3509740829468,3.18705000857234,34.7823753356934,3.23159784560144,94.7935368043088,0,0,1.97486535008977,5.2064631956912,0,94.7935368043088,..
2001,YR2001,Thailand,THA,494000000,89.4268493652344,84.5747166795959,99.4823379516602,19.3985549697325,6.15407147041593,71.1062292520992,0,2.85881663737551,93.3636008592072,0.48232767037688,6.63639914079281,..
2001,YR2001,Timor-Leste,TLS,..,25.6,10.5580213786457,71.6570510864258,..,..,..,..,..,..,..,0,..
2001,YR2001,Togo,TGO,1000000,19.7103958129883,..,47.6659927368164,0,39.8373983739837,0,0,59.349593495935,59.349593495935,0.813008130081301,40.650406504065,..
2001,YR2001,Tonga,TON,..,86.178596496582,83.0354379384796,96.6772613525391,..,..,..,..,..,..,..,0,..
2001,YR2001,Trinidad and Tobago,TTO,29000000,96.549674987793,92.2551835074156,99.9627304077148,0,0,99.4330262225372,0,0.0531537916371368,99.4861800141743,0.513819985825656,0.513819985825656,..
2001,YR2001,Tunisia,TUN,24000000,97.3,93.1049824773134,99.6783905029297,0,0.474016853932584,89.4575140449438,0,9.85779494382023,99.315308988764,0.210674157303371,0.684691011235955,..
2001,YR2001,Turkey,TUR,336000000,..,..,..,31.3025056019556,19.5640660012222,40.3748217559584,0,8.44734161743736,80.1246689753514,0.273782847830515,19.8378488490528,..
2001,YR2001,Turkmenistan,TKM,0,99.5922241210938,99.6593978972761,99.513801574707,0,0,100,0,0,100,0,0,..
2001,YR2001,Turks and Caicos Islands,TCA,..,94.8035202026367,66.9897661480895,99.5733184814453,..,..,..,..,..,..,..,0,..
2001,YR2001,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,0,..
2001,YR2001,Uganda,UGA,..,8.6,2.27215066667228,43.9,..,..,..,..,..,..,..,99.6170948616601,..
2001,YR2001,Ukraine,UKR,16000000,..,..,..,30.7679843521235,6.96284208028796,17.567403343692,44.0785171553735,0.613993970012095,48.9493816658276,0.00925909851102122,6.97210117879898,..
2001,YR2001,United Arab Emirates,ARE,0,100,100,99.9248504638672,0,0,97.2018901139627,0,2.79810988603725,100,0,0,..
2001,YR2001,United Kingdom,GBR,5493000000,100,100,99.9254608154297,34.795798811616,1.06075822244539,37.1121537367144,23.5621181688844,1.37354590342288,73.2814984517533,1.43657419030881,2.49733241275421,..
2001,YR2001,United States,USA,72174000000,100,100,99.9248046875,51.6334269469013,4.90388870987027,17.1904936685152,20.6470146771244,3.3749076216171,72.1988282370336,1.88010360445667,6.78399231432694,..
2001,YR2001,Uruguay,URY,37000000,98.5716094970703,91.8696274585959,99.1304779052734,0,99.3945945945946,0,0,0.205405405405405,0.205405405405405,0.4,99.7945945945946,..
2001,YR2001,Uzbekistan,UZB,0,99.6661911010742,99.5114850208873,99.8434295654297,4.08456871207856,12.5456099747712,73.4471758303622,0,9.9226454827881,87.4543900252288,0,12.5456099747712,..
2001,YR2001,Vanuatu,VUT,..,24.0618858337402,8.74630109731709,78.5120544433594,..,..,..,..,..,..,..,0,..
2001,YR2001,"Venezuela, RB",VEN,0,99.9,99.1769546368632,100,0,67.0679878826884,21.8422308281273,0,11.0897812891843,32.9320121173116,0,67.0679878826884,..
2001,YR2001,Vietnam,VNM,0,88.0964813232422,84.4772639185176,98.9907073974609,10.5135912179822,59.4942498693152,14.4504704652378,0,15.5416884474647,40.5057501306848,0,59.4942498693152,..
2001,YR2001,Virgin Islands (U.S.),VIR,..,100,100,99.9254608154297,..,..,..,..,..,..,..,0,..
2001,YR2001,West Bank and Gaza,PSE,..,99.114990234375,97.4396249449563,99.7604293823242,..,..,..,..,..,..,..,0,..
2001,YR2001,"Yemen, Rep.",YEM,0,51.2371711730957,36.2726880012487,92.1374053955078,0,0,0,0,100,100,0,0,..
2001,YR2001,Zambia,ZMB,0,19.9638824462891,5.37608598400201,47.0531272888184,0.188845524361073,99.3705149187964,0,0,0.440639556842503,0.629485081203575,0,99.3705149187964,..
2001,YR2001,Zimbabwe,ZWE,0,34.2630844116211,7.76067471197422,85.3211441040039,62.0794333417657,37.5031621553251,0,0,0.417404502909183,62.4968378446749,0,37.5031621553251,..
2001,YR2001,Arab World,ARB,459000000,80.0230468842826,64.9089295447881,94.5744287719902,2.40139919478956,4.49702696534352,55.0380310684151,0,32.0013935311835,89.4408237943882,0.0947024856438188,4.6175616335242,..
2001,YR2001,Caribbean small states,CSS,199000000,89.2990415485193,83.8560569805036,95.2918451830225,..,..,..,..,..,..,..,8.11142969671362,..
2001,YR2001,Central Europe and the Baltics,CEB,1297000000,100,100,97.8652609924393,57.9321807903413,9.20002374494278,6.93649141072358,19.9996346931879,3.81174826707581,68.6804204681407,0.296126834525147,9.49615057946793,..
2001,YR2001,Early-demographic dividend,EAR,32323000000,64.8110969535678,48.791484424565,91.7072335979578,33.7319807588987,17.9782450739951,27.3245247314654,2.12707886554246,15.6700097714059,76.72651526177,1.42435405367576,19.7569166953488,..
2001,YR2001,East Asia & Pacific,EAS,40996000000,93.7764744353614,90.279734212508,98.6289766094838,50.5471314175999,12.44772879479,13.8521417326189,12.8455045225791,8.13404611370183,72.5333192639206,1.0859168766358,13.692745944084,..
2001,YR2001,East Asia & Pacific (excluding high income),EAP,20311000000,93.024585494952,89.9334633314157,98.2854231128411,65.8091633635869,18.2123431908716,8.69203690689173,0.935396713624457,4.93760119643752,79.4388014669162,1.08738797220847,19.5583914090332,..
2001,YR2001,East Asia & Pacific (IDA & IBRD countries),TEA,20311000000,93.024585494952,89.9334633314157,98.2854231128411,66.0648216122766,17.8380246636106,8.78719573608215,0.945637265643569,4.93688466248533,79.7889020108441,1.09929249670825,19.1992605498734,..
2001,YR2001,Euro area,EMU,51790000000,100,100,99.9254608154297,26.2218056950502,12.4857544441702,14.9767382843569,35.5892353746016,6.86968167859414,48.0682256580012,2.41597162971025,14.9017260738805,..
2001,YR2001,Europe & Central Asia,ECS,71515000000,99.9378446948885,99.8472372000344,99.621331191057,27.3217250357388,17.4258589687865,22.1561945847187,25.7063308249505,4.76888812176439,54.2468077422219,1.50577960381815,18.9767250529996,..
2001,YR2001,Europe & Central Asia (excluding high income),ECA,469000000,..,..,..,23.9661023840178,18.8274071206739,37.2075209333054,15.6765781885467,3.86409306306992,65.0377163803931,0.0313339150816915,18.8915912294252,..
2001,YR2001,Europe & Central Asia (IDA & IBRD countries),TEC,927000000,99.848851547159,99.6915524233336,99.8287799373035,30.3128537248246,17.9383835008772,33.281613608469,14.0638416855268,3.96996435733769,67.5644316906313,0.0543012255507656,18.020211952109,..
2001,YR2001,European Union,EUU,62921000000,100,100,99.4786632879643,30.4893119745183,13.8556891261215,13.0851304295155,32.8305354428192,6.1140912925353,49.6885336965691,2.32393825188845,16.1796273780099,..
2001,YR2001,Fragile and conflict affected situations,FCS,1000000,35.3533636857532,..,71.5375645996011,3.40373087579965,38.5908641807439,20.1033587909049,0,30.2907026262727,53.7977922929773,0.00039096380379045,42.43005626176,..
2001,YR2001,Heavily indebted poor countries (HIPC),HPC,430000000,22.293460441696,10.4349448155946,57.4693877884456,0.28758644002386,58.2055701959589,5.80467358441465,0,9.9921246776491,16.0843847020876,0.517414933934142,73.8527692087029,..
2001,YR2001,High income,HIC,175503000000,99.8982441378023,99.6274224152152,99.7462652764514,37.6915546265396,12.3415929571834,17.3200541429883,23.3104595225636,6.14661321394079,61.1582219834687,1.76109356681754,14.1169986339369,..
2001,YR2001,IBRD only,IBD,50148000000,82.765129431624,72.7846195288975,95.9778920247888,43.0576883324763,22.4472619732407,19.8601485234046,5.71899032938667,7.82646219836001,70.7442990542409,0.902384768227558,23.3768897378492,..
2001,YR2001,IDA & IBRD total,IBT,51128000000,73.3263759715514,61.9156693081618,92.5478952203243,40.781418114771,23.1341046810717,20.4624854712971,5.42921068848074,8.37385842168372,69.6177620077518,0.867151344629342,24.3409201790711,..
2001,YR2001,IDA blend,IDB,603000000,55.2154909521021,38.5043356847185,87.5529927688768,4.53511778156817,25.3914599171329,44.1552560964371,1.45273417751296,20.5608492823473,69.2512231603526,0.382365215643961,26.9241512920813,..
2001,YR2001,IDA only,IDX,377000000,26.1498882846683,16.0771472830976,61.8189993983998,2.59924325018492,43.9767586433321,19.0655239640388,0,15.1557378986346,36.8205051128584,0.21669940409547,55.4548342363456,..
2001,YR2001,IDA total,IDA,980000000,36.8881983764867,24.6002649654236,72.957461827456,3.49741562553097,34.9175337134881,30.7987680787614,0.686361075731665,17.6135051787063,51.9096888829986,0.293598365000887,41.3123352704426,..
2001,YR2001,Late-demographic dividend,LTE,20185000000,96.039817941547,93.174419373125,99.376816985401,44.1211491479177,24.9391332840461,18.6987464823679,5.29445350302909,5.11843022771127,67.9383258579969,0.553086832548272,25.5252813743807,..
2001,YR2001,Latin America & Caribbean,LCN,24873000000,92.0455902235614,73.2683610370352,98.0321429907823,4.42791760860461,54.9466158581518,16.1467124698785,3.03776447868854,16.3915402816089,36.9661703600921,2.51324893156001,56.9290139149925,..
2001,YR2001,Latin America & Caribbean (excluding high income),LAC,22709000000,91.8174850402857,73.0169653915524,97.9517962757271,4.29280163579109,56.2790313620089,15.5092530972494,3.31047296084195,17.4337187683722,37.2357735014126,2.50058310496806,58.7897185211838,..
2001,YR2001,Latin America & the Caribbean (IDA & IBRD countries),TLA,23943000000,91.8797066379839,72.8582642838181,97.9833930248953,4.58500859643556,56.8881316242241,16.5879337523638,3.14553645299709,16.0652122209916,37.2381545697909,2.50510841185835,59.4051929107782,..
2001,YR2001,Least developed countries: UN classification,LDC,66000000,22.196884191623,13.5877574814441,54.7047904606417,0.289041339361943,45.4798686529089,21.2415149981304,0,12.9488101278173,34.4793664653096,0.079818947271499,59.9200869677071,..
2001,YR2001,Low & middle income,LMY,48958000000,72.9169544029303,61.54754536156,92.3695695845768,39.7435957081355,23.2818730453256,20.8088435608923,5.56058324855625,8.63580234848874,69.1882416175165,0.865158294321951,24.5127865760231,..
2001,YR2001,Low income,LIC,3000000,19.1423684662866,..,48.661386457937,6.81365529531517,38.7523715408627,8.77135079750043,0,15.0264457240756,30.6114518168912,0.00234360993876926,56.471381985076,..
2001,YR2001,Lower middle income,LMC,16900000000,56.3854481260759,42.8434860335036,86.5305165957597,40.9119110032381,17.1771829992628,22.7407514262701,7.91809794514064,8.61001689357086,72.2626793230791,1.36637417953619,19.1971205772815,..
2001,YR2001,Middle East & North Africa,MEA,503000000,91.3772006047595,81.5388164080782,98.5485929882066,6.85883152928671,3.89768634529514,55.3853691652215,0,29.5482543469171,91.7924550414253,0.0765984071765367,3.98769255444258,..
2001,YR2001,Middle East & North Africa (excluding high income),MNA,493000000,89.8400962312386,80.3576813367105,98.1537890002857,3.31222728030632,6.99722029284429,57.0131923223795,0,31.7914745249714,92.1168941276571,0.134830158466767,7.1818580161904,..
2001,YR2001,Middle East & North Africa (IDA & IBRD countries),TMN,493000000,89.7043564037169,80.2097300122779,98.121766512466,3.33459411429222,7.04447117613462,57.3981914482736,0,32.0061562399294,92.7389418024952,0.135740640603258,7.18256025619848,..
2001,YR2001,Middle income,MIC,48955000000,76.912110034779,64.9000170599538,94.2986061524734,40.4534301628654,22.894215900177,21.0602120304628,5.6819323959911,8.47693428618631,69.9905764795145,0.883984556419508,23.9538115083207,..
2001,YR2001,North America,NAC,81120000000,100,100,99.9248696694029,47.3987097421695,11.7722204497658,15.7068344480229,19.6206834060194,3.30550099044741,66.4110451806398,1.83093485428638,13.6071403897656,..
2001,YR2001,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..
2001,YR2001,OECD members,OED,182173000000,99.5110147979093,98.2570001037763,99.6741744811613,37.9004229295009,13.1274599472844,16.7270393339362,23.5816678050129,5.99935044781528,60.6268127112524,1.87529112753921,15.0027510748236,..
2001,YR2001,Other small states,OSS,1947000000,55.7205932646449,38.2367294380653,78.9357425849008,2.79827297295851,13.9913648647925,44.8571637180318,0,10.7051140434908,58.3605507344811,3.11505859253871,22.8176947347333,..
2001,YR2001,Pacific island small states,PSS,..,55.5874623570507,56.6025783212912,87.1323254905582,..,..,..,..,..,..,..,38.775000036013,..
2001,YR2001,Post-demographic dividend,PST,170062000000,99.9545425885015,99.837036124104,99.7381426175536,37.6228626464471,12.5669430467121,16.6628915794749,25.1648957365937,5.33860481780879,59.6243590437308,1.81284356709943,14.3860339884945,..
